date,symbol,marketcapname,sector
10-08-2023,SAFARI,Midcap,FMCG
10-08-2023,AAREYDRUGS,Smallcap,Pharmaceuticals
10-08-2023,PREMEXPLN,Smallcap,Industrials
10-08-2023,CCHHL,Smallcap,Services
10-08-2023,JASH,Smallcap,FMCG
10-08-2023,JUBLPHARMA,Midcap,Pharmaceuticals
10-08-2023,BCONCEPTS,Smallcap,FMCG
10-08-2023,HINDCON,Smallcap,Industrials
10-08-2023,E2E,Smallcap,I.T
10-08-2023,VARROC,Midcap,Auto
10-08-2023,MANAPPURAM,Midcap,Finance
10-08-2023,FDC,Midcap,Pharmaceuticals
10-08-2023,LINCOLN,Smallcap,Pharmaceuticals
10-08-2023,PRINCEPIPE,Midcap,FMCG
10-08-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
10-08-2023,GATI,Smallcap,Services
10-08-2023,BALAJITELE,Smallcap,Media
10-08-2023,MEGASOFT,Smallcap,I.T
10-08-2023,BFUTILITIE,Smallcap,Miscellaneous
10-08-2023,BAGFILMS,Smallcap,Media
10-08-2023,JPPOWER,Midcap,Miscellaneous
10-08-2023,SAKUMA,Smallcap,Services
10-08-2023,SHIVAMAUTO,Smallcap,Auto
10-08-2023,ZEEMEDIA,Smallcap,Media
10-08-2023,PPAP,Smallcap,Auto
10-08-2023,JAIBALAJI,Midcap,Metals
10-08-2023,NIRAJ,Smallcap,Realty
10-08-2023,JSWENERGY,Largecap,Miscellaneous
10-08-2023,ZENTEC,Midcap,I.T
10-08-2023,TARC,Smallcap,Realty
10-08-2023,WINDLAS,Smallcap,Pharmaceuticals
10-08-2023,PRITIKAUTO,Smallcap,Auto
10-08-2023,SHK,Smallcap,Industrials
11-08-2023,FORCEMOT,Smallcap,Auto
11-08-2023,SUNDRMBRAK,Smallcap,Auto
11-08-2023,HCC,Smallcap,Realty
11-08-2023,INDIAGLYCO,Smallcap,FMCG
11-08-2023,KIRLOSBROS,Midcap,FMCG
11-08-2023,NCLIND,Smallcap,Industrials
11-08-2023,MARATHON,Smallcap,Realty
11-08-2023,HIRECT,Smallcap,FMCG
11-08-2023,SUPREMEIND,Largecap,FMCG
11-08-2023,HINDCOPPER,Midcap,Metals
11-08-2023,DIGISPICE,Smallcap,I.T
11-08-2023,MUNJALAU,Smallcap,Auto
11-08-2023,GET&D,Midcap,FMCG
11-08-2023,SKMEGGPROD,Smallcap,FMCG
11-08-2023,NEULANDLAB,Midcap,Pharmaceuticals
11-08-2023,MITCON,Smallcap,Miscellaneous
11-08-2023,SILVERTUC,Smallcap,I.T
11-08-2023,ASHAPURMIN,Smallcap,Industrials
11-08-2023,INDIACEM,Midcap,Industrials
11-08-2023,BCONCEPTS,Smallcap,FMCG
11-08-2023,NEWGEN,Midcap,I.T
11-08-2023,GENUSPOWER,Midcap,FMCG
11-08-2023,CUPID,Smallcap,Miscellaneous
11-08-2023,IRISDOREME,Smallcap,Textiles
11-08-2023,MANAPPURAM,Midcap,Finance
11-08-2023,RPSGVENT,Smallcap,I.T
11-08-2023,BALAJITELE,Smallcap,Media
11-08-2023,IOB,Largecap,Bank
11-08-2023,MAHABANK,Largecap,Bank
11-08-2023,COFORGE,Largecap,I.T
11-08-2023,KTKBANK,Midcap,Bank
11-08-2023,SAKUMA,Smallcap,Services
11-08-2023,GMRINFRA,Largecap,Realty
11-08-2023,DEEPINDS,Smallcap,Industrials
11-08-2023,MOTILALOFS,Midcap,Services
11-08-2023,RECLTD,Largecap,Finance
11-08-2023,PRAKASHSTL,Smallcap,Metals
11-08-2023,JWL,Midcap,FMCG
11-08-2023,KIRLOSENG,Midcap,FMCG
11-08-2023,SCHNEIDER,Midcap,FMCG
11-08-2023,NBCC,Midcap,Realty
11-08-2023,LYPSAGEMS,Smallcap,Services
11-08-2023,KALYANKJIL,Largecap,Miscellaneous
11-08-2023,SHYAMMETL,Midcap,Metals
11-08-2023,ANANDRATHI,Midcap,Finance
11-08-2023,MAPMYINDIA,Midcap,I.T
11-08-2023,IMAGICAA,Smallcap,Media
14-08-2023,BOMDYEING,Smallcap,Textiles
14-08-2023,HSCL,Midcap,Industrials
14-08-2023,NCLIND,Smallcap,Industrials
14-08-2023,MARATHON,Smallcap,Realty
14-08-2023,ANTGRAPHIC,Smallcap,Services
14-08-2023,PUNJABCHEM,Smallcap,Industrials
14-08-2023,SATINDLTD,Smallcap,Metals
14-08-2023,VLSFINANCE,Smallcap,Finance
14-08-2023,UGROCAP,Smallcap,Finance
14-08-2023,PIONEEREMB,Smallcap,Textiles
14-08-2023,DIGISPICE,Smallcap,I.T
14-08-2023,RSSOFTWARE,Smallcap,I.T
14-08-2023,GET&D,Midcap,FMCG
14-08-2023,SIMPLEXINF,Smallcap,Realty
14-08-2023,KOTARISUG,Smallcap,
14-08-2023,GKWLIMITED,Smallcap,
14-08-2023,SHANKARA,Smallcap,Services
14-08-2023,ZOTA,Smallcap,Services
14-08-2023,ASHAPURMIN,Smallcap,Industrials
14-08-2023,GENUSPOWER,Midcap,FMCG
14-08-2023,GRSE,Midcap,Industrials
14-08-2023,JINDWORLD,Midcap,Textiles
14-08-2023,BLUECHIP,Smallcap,Finance
14-08-2023,KDDL,Smallcap,FMCG
14-08-2023,BALAJITELE,Smallcap,Media
14-08-2023,MAHABANK,Largecap,Bank
14-08-2023,COFORGE,Largecap,I.T
14-08-2023,KERNEX,Smallcap,FMCG
14-08-2023,TIIL,Smallcap,Metals
14-08-2023,PGIL,Smallcap,FMCG
14-08-2023,CENTRALBK,Largecap,Bank
14-08-2023,MOTILALOFS,Midcap,Services
14-08-2023,JSWENERGY,Largecap,Miscellaneous
14-08-2023,DBREALTY,Midcap,Realty
14-08-2023,PRAKASHSTL,Smallcap,Metals
14-08-2023,GRAVITA,Midcap,Metals
14-08-2023,KIRLOSENG,Midcap,FMCG
14-08-2023,IRFC,Largecap,Finance
14-08-2023,STOVEKRAFT,Smallcap,FMCG
14-08-2023,KALYANKJIL,Largecap,Miscellaneous
14-08-2023,AGRITECH,Smallcap,Miscellaneous
14-08-2023,SKIPPER,Smallcap,Industrials
14-08-2023,HPAL,Smallcap,Industrials
16-08-2023,ARVIND,Midcap,Textiles
16-08-2023,JISLJALEQS,Smallcap,FMCG
16-08-2023,MOREPENLAB,Smallcap,Pharmaceuticals
16-08-2023,RAJSREESUG,Smallcap,FMCG
16-08-2023,HIRECT,Smallcap,FMCG
16-08-2023,SMLISUZU,Smallcap,Auto
16-08-2023,TEXINFRA,Smallcap,Realty
16-08-2023,RESPONIND,Midcap,FMCG
16-08-2023,PUNJABCHEM,Smallcap,Industrials
16-08-2023,JINDRILL,Smallcap,Oils
16-08-2023,VLSFINANCE,Smallcap,Finance
16-08-2023,STARPAPER,Smallcap,Industrials
16-08-2023,NRAIL,Smallcap,Industrials
16-08-2023,HBLPOWER,Midcap,Miscellaneous
16-08-2023,RSSOFTWARE,Smallcap,I.T
16-08-2023,GET&D,Midcap,FMCG
16-08-2023,CONTROLPR,Smallcap,I.T
16-08-2023,JCHAC,Smallcap,FMCG
16-08-2023,DREDGECORP,Smallcap,Miscellaneous
16-08-2023,KOTARISUG,Smallcap,
16-08-2023,HUDCO,Midcap,Finance
16-08-2023,SHANKARA,Smallcap,Services
16-08-2023,INDSWFTLTD,Smallcap,Pharmaceuticals
16-08-2023,COCHINSHIP,Midcap,Industrials
16-08-2023,PANSARI,Smallcap,Realty
16-08-2023,ZOTA,Smallcap,Services
16-08-2023,ELECTHERM,Smallcap,Metals
16-08-2023,JASH,Smallcap,FMCG
16-08-2023,SILVERTUC,Smallcap,I.T
16-08-2023,ASHAPURMIN,Smallcap,Industrials
16-08-2023,ONEPOINT,Smallcap,I.T
16-08-2023,E2E,Smallcap,I.T
16-08-2023,GOODLUCK,Smallcap,Metals
16-08-2023,GRSE,Midcap,Industrials
16-08-2023,ARMANFIN,Smallcap,Finance
16-08-2023,HATSUN,Largecap,FMCG
16-08-2023,BLUECHIP,Smallcap,Finance
16-08-2023,SUVENPHAR,Midcap,Pharmaceuticals
16-08-2023,KSOLVES,Smallcap,I.T
16-08-2023,CAMS,Midcap,Miscellaneous
16-08-2023,DHANBANK,Smallcap,Bank
16-08-2023,APARINDS,Largecap,FMCG
16-08-2023,BALAJITELE,Smallcap,Media
16-08-2023,IOB,Largecap,Bank
16-08-2023,MEGASOFT,Smallcap,I.T
16-08-2023,BAGFILMS,Smallcap,Media
16-08-2023,RSYSTEMS,Midcap,I.T
16-08-2023,RUCHIRA,Smallcap,Industrials
16-08-2023,ORIENTALTL,Smallcap,Services
16-08-2023,CENTRALBK,Largecap,Bank
16-08-2023,RELIGARE,Midcap,Finance
16-08-2023,DBREALTY,Midcap,Realty
16-08-2023,TEXMOPIPES,Smallcap,FMCG
16-08-2023,BAJAJCON,Smallcap,FMCG
16-08-2023,PRAKASHSTL,Smallcap,Metals
16-08-2023,WELINV,Smallcap,Finance
16-08-2023,JUBLINDS,Smallcap,Industrials
16-08-2023,SCHNEIDER,Midcap,FMCG
16-08-2023,TBZ,Smallcap,Miscellaneous
16-08-2023,PROZONER,Smallcap,Miscellaneous
16-08-2023,KALYANKJIL,Largecap,Miscellaneous
16-08-2023,SUVIDHAA,Smallcap,Miscellaneous
16-08-2023,GENUSPAPER,Smallcap,Industrials
16-08-2023,UFO,Smallcap,Media
16-08-2023,SHK,Smallcap,Industrials
17-08-2023,ARVIND,Midcap,Textiles
17-08-2023,AGI,Midcap,Services
17-08-2023,UMANGDAIRY,Smallcap,FMCG
17-08-2023,KSL,Smallcap,Metals
17-08-2023,RAJSREESUG,Smallcap,FMCG
17-08-2023,ESCORTS,Largecap,Auto
17-08-2023,GRAUWEIL,Smallcap,Industrials
17-08-2023,JAICORPLTD,Midcap,FMCG
17-08-2023,PRICOLLTD,Smallcap,Auto
17-08-2023,STARPAPER,Smallcap,Industrials
17-08-2023,NRAIL,Smallcap,Industrials
17-08-2023,SALZERELEC,Smallcap,FMCG
17-08-2023,HBLPOWER,Midcap,Miscellaneous
17-08-2023,EMIL,Midcap,FMCG
17-08-2023,RSSOFTWARE,Smallcap,I.T
17-08-2023,SAH,Smallcap,Services
17-08-2023,GET&D,Midcap,FMCG
17-08-2023,SCI,Midcap,Services
17-08-2023,DREDGECORP,Smallcap,Miscellaneous
17-08-2023,KOTARISUG,Smallcap,
17-08-2023,COCHINSHIP,Midcap,Industrials
17-08-2023,ANDREWYU,Smallcap,Miscellaneous
17-08-2023,PANSARI,Smallcap,Realty
17-08-2023,CREATIVE,Smallcap,I.T
17-08-2023,DPWIRES,Smallcap,Metals
17-08-2023,63MOONS,Smallcap,I.T
17-08-2023,SILVERTUC,Smallcap,I.T
17-08-2023,ASTRON,Smallcap,Industrials
17-08-2023,BCONCEPTS,Smallcap,FMCG
17-08-2023,AMBER,Midcap,FMCG
17-08-2023,PARACABLES,Smallcap,Industrials
17-08-2023,GOODLUCK,Smallcap,Metals
17-08-2023,MANORAMA,Smallcap,FMCG
17-08-2023,GRSE,Midcap,Industrials
17-08-2023,PATELENG,Smallcap,Realty
17-08-2023,MANAPPURAM,Midcap,Finance
17-08-2023,KSOLVES,Smallcap,I.T
17-08-2023,J&KBANK,Midcap,Bank
17-08-2023,APARINDS,Largecap,FMCG
17-08-2023,MEGASOFT,Smallcap,I.T
17-08-2023,BFUTILITIE,Smallcap,Miscellaneous
17-08-2023,POKARNA,Smallcap,Miscellaneous
17-08-2023,BAGFILMS,Smallcap,Media
17-08-2023,UNOMINDA,Largecap,Auto
17-08-2023,MSPL,Smallcap,Metals
17-08-2023,KMSUGAR,Smallcap,FMCG
17-08-2023,RSYSTEMS,Midcap,I.T
17-08-2023,RUCHIRA,Smallcap,Industrials
17-08-2023,AUTOIND,Smallcap,Auto
17-08-2023,VGUARD,Midcap,FMCG
17-08-2023,RECLTD,Largecap,Finance
17-08-2023,DBREALTY,Midcap,Realty
17-08-2023,KCPSUGIND,Smallcap,FMCG
17-08-2023,HMVL,Smallcap,Media
17-08-2023,BAJAJCON,Smallcap,FMCG
17-08-2023,JWL,Midcap,FMCG
17-08-2023,KICL,Smallcap,Finance
17-08-2023,JUBLINDS,Smallcap,Industrials
17-08-2023,TBZ,Smallcap,Miscellaneous
17-08-2023,SUVIDHAA,Smallcap,Miscellaneous
17-08-2023,SIGACHI,Smallcap,Pharmaceuticals
17-08-2023,LATENTVIEW,Midcap,I.T
17-08-2023,DATAPATTNS,Midcap,FMCG
17-08-2023,HPAL,Smallcap,Industrials
17-08-2023,UFO,Smallcap,Media
17-08-2023,PDMJEPAPER,Smallcap,Industrials
18-08-2023,ESCORTS,Largecap,Auto
18-08-2023,ORIENTPPR,Smallcap,Industrials
18-08-2023,GABRIEL,Midcap,Auto
18-08-2023,TRF,Smallcap,FMCG
18-08-2023,PUNJABCHEM,Smallcap,Industrials
18-08-2023,INDBANK,Smallcap,Services
18-08-2023,JAICORPLTD,Midcap,FMCG
18-08-2023,VENUSPIPES,Smallcap,Metals
18-08-2023,ETHOSLTD,Smallcap,FMCG
18-08-2023,EMUDHRA,Smallcap,I.T
18-08-2023,PENIND,Smallcap,Metals
18-08-2023,PIONEEREMB,Smallcap,Textiles
18-08-2023,SAH,Smallcap,Services
18-08-2023,SCI,Midcap,Services
18-08-2023,VIMTALABS,Smallcap,Miscellaneous
18-08-2023,HUDCO,Midcap,Finance
18-08-2023,CAPLIPOINT,Midcap,Pharmaceuticals
18-08-2023,HECPROJECT,Smallcap,Realty
18-08-2023,PANSARI,Smallcap,Realty
18-08-2023,ZOTA,Smallcap,Services
18-08-2023,DPWIRES,Smallcap,Metals
18-08-2023,IRIS,Smallcap,I.T
18-08-2023,DPABHUSHAN,Smallcap,Services
18-08-2023,KHADIM,Smallcap,FMCG
18-08-2023,CLSEL,Smallcap,FMCG
18-08-2023,LEMONTREE,Midcap,Services
18-08-2023,SIRCA,Smallcap,Services
18-08-2023,AARON,Smallcap,FMCG
18-08-2023,APARINDS,Largecap,FMCG
18-08-2023,MUKTAARTS,Smallcap,Media
18-08-2023,BFUTILITIE,Smallcap,Miscellaneous
18-08-2023,WELENT,Smallcap,Realty
18-08-2023,JHS,Smallcap,FMCG
18-08-2023,AUTOIND,Smallcap,Auto
18-08-2023,TV18BRDCST,Midcap,Media
18-08-2023,ADANIPORTS,Largecap,Industrials
18-08-2023,ADANIPOWER,Largecap,Miscellaneous
18-08-2023,FLEXITUFF,Smallcap,Services
18-08-2023,HEMIPROP,Smallcap,Realty
18-08-2023,PROZONER,Smallcap,Miscellaneous
18-08-2023,WINDLAS,Smallcap,Pharmaceuticals
18-08-2023,SIGACHI,Smallcap,Pharmaceuticals
18-08-2023,OSWALGREEN,Smallcap,Finance
18-08-2023,VETO,Smallcap,FMCG
18-08-2023,SHREEPUSHK,Smallcap,Industrials
18-08-2023,SHK,Smallcap,Industrials
18-08-2023,PDMJEPAPER,Smallcap,Industrials
21-08-2023,BOMDYEING,Smallcap,Textiles
21-08-2023,JISLDVREQS,Smallcap,FMCG
21-08-2023,ESABINDIA,Midcap,FMCG
21-08-2023,HSCL,Midcap,Industrials
21-08-2023,KSL,Smallcap,Metals
21-08-2023,THERMAX,Largecap,FMCG
21-08-2023,EIHOTEL,Midcap,Services
21-08-2023,SHAILY,Smallcap,FMCG
21-08-2023,OCCL,Smallcap,Industrials
21-08-2023,AUSOMENT,Smallcap,Finance
21-08-2023,VLSFINANCE,Smallcap,Finance
21-08-2023,AGSTRA,Smallcap,I.T
21-08-2023,JAICORPLTD,Midcap,FMCG
21-08-2023,GMRP&UI,Smallcap,Realty
21-08-2023,BHANDARI,Smallcap,Textiles
21-08-2023,VENUSPIPES,Smallcap,Metals
21-08-2023,PENIND,Smallcap,Metals
21-08-2023,STEELCAS,Smallcap,Industrials
21-08-2023,VARDMNPOLY,Smallcap,Textiles
21-08-2023,PIONEEREMB,Smallcap,Textiles
21-08-2023,TMB,Midcap,Bank
21-08-2023,SAH,Smallcap,Services
21-08-2023,SAFARI,Midcap,FMCG
21-08-2023,GTPL,Smallcap,Media
21-08-2023,HECPROJECT,Smallcap,Realty
21-08-2023,ELECTHERM,Smallcap,Metals
21-08-2023,CONFIPET,Smallcap,Miscellaneous
21-08-2023,LEMONTREE,Midcap,Services
21-08-2023,INDOSTAR,Smallcap,Finance
21-08-2023,PARACABLES,Smallcap,Industrials
21-08-2023,AARON,Smallcap,FMCG
21-08-2023,CUPID,Smallcap,Miscellaneous
21-08-2023,PATELENG,Smallcap,Realty
21-08-2023,AGARIND,Smallcap,Oils
21-08-2023,BLUECHIP,Smallcap,Finance
21-08-2023,J&KBANK,Midcap,Bank
21-08-2023,APARINDS,Largecap,FMCG
21-08-2023,ACCELYA,Smallcap,I.T
21-08-2023,DSSL,Smallcap,I.T
21-08-2023,AXISCADES,Smallcap,I.T
21-08-2023,MPSLTD,Smallcap,I.T
21-08-2023,POKARNA,Smallcap,Miscellaneous
21-08-2023,RKFORGE,Midcap,Industrials
21-08-2023,WELENT,Smallcap,Realty
21-08-2023,GOKEX,Midcap,FMCG
21-08-2023,KERNEX,Smallcap,FMCG
21-08-2023,REPRO,Smallcap,Miscellaneous
21-08-2023,CELEBRITY,Smallcap,Textiles
21-08-2023,SOLARINDS,Largecap,Industrials
21-08-2023,DEEPINDS,Smallcap,Industrials
21-08-2023,JHS,Smallcap,FMCG
21-08-2023,TV18BRDCST,Midcap,Media
21-08-2023,ADANIPORTS,Largecap,Industrials
21-08-2023,ADANIPOWER,Largecap,Miscellaneous
21-08-2023,GRAVITA,Midcap,Metals
21-08-2023,FLEXITUFF,Smallcap,Services
21-08-2023,HEMIPROP,Smallcap,Realty
21-08-2023,RVHL,Smallcap,Realty
21-08-2023,CARERATING,Smallcap,Miscellaneous
21-08-2023,LATENTVIEW,Midcap,I.T
21-08-2023,DATAPATTNS,Midcap,FMCG
21-08-2023,OSWALGREEN,Smallcap,Finance
21-08-2023,VETO,Smallcap,FMCG
21-08-2023,SPAL,Smallcap,Textiles
21-08-2023,BLS,Midcap,I.T
22-08-2023,JISLDVREQS,Smallcap,FMCG
22-08-2023,BIRLACABLE,Smallcap,Industrials
22-08-2023,BHEL,Largecap,FMCG
22-08-2023,FOSECOIND,Smallcap,Industrials
22-08-2023,HCC,Smallcap,Realty
22-08-2023,KSL,Smallcap,Metals
22-08-2023,WHIRLPOOL,Largecap,FMCG
22-08-2023,MOREPENLAB,Smallcap,Pharmaceuticals
22-08-2023,ESCORTS,Largecap,Auto
22-08-2023,NCLIND,Smallcap,Industrials
22-08-2023,SHREDIGCEM,Smallcap,Industrials
22-08-2023,TRF,Smallcap,FMCG
22-08-2023,TI,Midcap,FMCG
22-08-2023,AUSOMENT,Smallcap,Finance
22-08-2023,GMRP&UI,Smallcap,Realty
22-08-2023,PITTIENG,Smallcap,FMCG
22-08-2023,HIMATSEIDE,Smallcap,Textiles
22-08-2023,PIONEEREMB,Smallcap,Textiles
22-08-2023,HBLPOWER,Midcap,Miscellaneous
22-08-2023,WEBELSOLAR,Smallcap,FMCG
22-08-2023,TRIDENT,Midcap,Textiles
22-08-2023,YUKEN,Smallcap,FMCG
22-08-2023,MAYURUNIQ,Smallcap,FMCG
22-08-2023,LINDEINDIA,Largecap,Industrials
22-08-2023,DREDGECORP,Smallcap,Miscellaneous
22-08-2023,NBIFIN,Smallcap,Finance
22-08-2023,APOLSINHOT,Smallcap,Services
22-08-2023,INDSWFTLTD,Smallcap,Pharmaceuticals
22-08-2023,ANDREWYU,Smallcap,Miscellaneous
22-08-2023,PANSARI,Smallcap,Realty
22-08-2023,MOLDTECH,Smallcap,Industrials
22-08-2023,ELECTHERM,Smallcap,Metals
22-08-2023,63MOONS,Smallcap,I.T
22-08-2023,KHADIM,Smallcap,FMCG
22-08-2023,SHALBY,Smallcap,Pharmaceuticals
22-08-2023,NEWGEN,Midcap,I.T
22-08-2023,GENUSPOWER,Midcap,FMCG
22-08-2023,GANGAFORGE,Smallcap,Industrials
22-08-2023,PANACEABIO,Smallcap,Pharmaceuticals
22-08-2023,EVEREADY,Smallcap,Miscellaneous
22-08-2023,CORALFINAC,Smallcap,Finance
22-08-2023,PRAENG,Smallcap,Realty
22-08-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
22-08-2023,GMDCLTD,Midcap,Industrials
22-08-2023,DSSL,Smallcap,I.T
22-08-2023,RKFORGE,Midcap,Industrials
22-08-2023,CELEBRITY,Smallcap,Textiles
22-08-2023,GMRINFRA,Largecap,Realty
22-08-2023,GEECEE,Smallcap,Realty
22-08-2023,JHS,Smallcap,FMCG
22-08-2023,RUCHIRA,Smallcap,Industrials
22-08-2023,TV18BRDCST,Midcap,Media
22-08-2023,FSL,Midcap,I.T
22-08-2023,TRIL,Smallcap,FMCG
22-08-2023,ADANIPOWER,Largecap,Miscellaneous
22-08-2023,VASCONEQ,Smallcap,Realty
22-08-2023,A2ZINFRA,Smallcap,Realty
22-08-2023,SCHNEIDER,Midcap,FMCG
22-08-2023,TARC,Smallcap,Realty
22-08-2023,SHRIRAMPPS,Smallcap,Realty
23-08-2023,BOMDYEING,Smallcap,Textiles
23-08-2023,BEML,Midcap,FMCG
23-08-2023,BIRLACABLE,Smallcap,Industrials
23-08-2023,CESC,Midcap,Miscellaneous
23-08-2023,ARVIND,Midcap,Textiles
23-08-2023,ORISSAMINE,Smallcap,Industrials
23-08-2023,JISLJALEQS,Smallcap,FMCG
23-08-2023,PILITA,Smallcap,FMCG
23-08-2023,BHARATFORG,Largecap,Industrials
23-08-2023,GRWRHITECH,Smallcap,Services
23-08-2023,SMLISUZU,Smallcap,Auto
23-08-2023,GABRIEL,Midcap,Auto
23-08-2023,TRF,Smallcap,FMCG
23-08-2023,PRAKASH,Smallcap,Metals
23-08-2023,PUNJABCHEM,Smallcap,Industrials
23-08-2023,KEYFINSERV,Smallcap,Finance
23-08-2023,MMTC,Midcap,Services
23-08-2023,HIMATSEIDE,Smallcap,Textiles
23-08-2023,WELSPUNIND,Midcap,Textiles
23-08-2023,STARPAPER,Smallcap,Industrials
23-08-2023,EMIL,Midcap,FMCG
23-08-2023,WEBELSOLAR,Smallcap,FMCG
23-08-2023,SURANAT&P,Smallcap,Miscellaneous
23-08-2023,TVSHLTD,Midcap,Industrials
23-08-2023,YUKEN,Smallcap,FMCG
23-08-2023,ABAN,Smallcap,Oils
23-08-2023,SKMEGGPROD,Smallcap,FMCG
23-08-2023,LINDEINDIA,Largecap,Industrials
23-08-2023,SCI,Midcap,Services
23-08-2023,DREDGECORP,Smallcap,Miscellaneous
23-08-2023,PLASTIBLEN,Smallcap,Industrials
23-08-2023,INDSWFTLTD,Smallcap,Pharmaceuticals
23-08-2023,NGLFINE,Smallcap,Pharmaceuticals
23-08-2023,SAKAR,Smallcap,Pharmaceuticals
23-08-2023,MOLDTECH,Smallcap,Industrials
23-08-2023,63MOONS,Smallcap,I.T
23-08-2023,MIDHANI,Midcap,Metals
23-08-2023,VARROC,Midcap,Auto
23-08-2023,GOODLUCK,Smallcap,Metals
23-08-2023,GRSE,Midcap,Industrials
23-08-2023,OSIAHYPER,Smallcap,FMCG
23-08-2023,POLYCAB,Largecap,Industrials
23-08-2023,BLUECHIP,Smallcap,Finance
23-08-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
23-08-2023,DHANBANK,Smallcap,Bank
23-08-2023,GMDCLTD,Midcap,Industrials
23-08-2023,SOUTHBANK,Midcap,Bank
23-08-2023,UCOBANK,Largecap,Bank
23-08-2023,SUZLON,Largecap,FMCG
23-08-2023,GMRINFRA,Largecap,Realty
23-08-2023,VOLTAMP,Midcap,FMCG
23-08-2023,RUCHIRA,Smallcap,Industrials
23-08-2023,CENTRALBK,Largecap,Bank
23-08-2023,TRIL,Smallcap,FMCG
23-08-2023,ONMOBILE,Smallcap,Telecom
23-08-2023,TITAGARH,Midcap,FMCG
23-08-2023,BAJAJCON,Smallcap,FMCG
23-08-2023,JWL,Midcap,FMCG
23-08-2023,A2ZINFRA,Smallcap,Realty
23-08-2023,FMNL,Smallcap,Miscellaneous
23-08-2023,SHRIRAMPPS,Smallcap,Realty
23-08-2023,SHK,Smallcap,Industrials
24-08-2023,JISLDVREQS,Smallcap,FMCG
24-08-2023,BAJAJHIND,Smallcap,FMCG
24-08-2023,FORCEMOT,Smallcap,Auto
24-08-2023,JISLJALEQS,Smallcap,FMCG
24-08-2023,WHIRLPOOL,Largecap,FMCG
24-08-2023,MAHSCOOTER,Midcap,Finance
24-08-2023,MFSL,Largecap,Finance
24-08-2023,PILITA,Smallcap,FMCG
24-08-2023,RAJSREESUG,Smallcap,FMCG
24-08-2023,WSTCSTPAPR,Smallcap,Industrials
24-08-2023,ESCORTS,Largecap,Auto
24-08-2023,NCLIND,Smallcap,Industrials
24-08-2023,SESHAPAPER,Smallcap,Industrials
24-08-2023,TIL,Smallcap,FMCG
24-08-2023,IFBIND,Smallcap,FMCG
24-08-2023,PRAKASH,Smallcap,Metals
24-08-2023,EVERESTIND,Smallcap,Industrials
24-08-2023,PRESSMN,Smallcap,Miscellaneous
24-08-2023,ITDCEM,Smallcap,Realty
24-08-2023,GATEWAY,Smallcap,Services
24-08-2023,STCINDIA,Smallcap,Services
24-08-2023,KEYFINSERV,Smallcap,Finance
24-08-2023,STEELCAS,Smallcap,Industrials
24-08-2023,STARPAPER,Smallcap,Industrials
24-08-2023,EMIL,Midcap,FMCG
24-08-2023,SURANAT&P,Smallcap,Miscellaneous
24-08-2023,CENTUM,Smallcap,FMCG
24-08-2023,KOPRAN,Smallcap,Pharmaceuticals
24-08-2023,INDSWFTLTD,Smallcap,Pharmaceuticals
24-08-2023,FILATEX,Smallcap,Textiles
24-08-2023,VSTTILLERS,Smallcap,Auto
24-08-2023,ZYDUSWELL,Midcap,FMCG
24-08-2023,OSIAHYPER,Smallcap,FMCG
24-08-2023,ATULAUTO,Smallcap,Auto
24-08-2023,NITINSPIN,Smallcap,Textiles
24-08-2023,SADBHAV,Smallcap,Realty
24-08-2023,SUNTV,Largecap,Media
24-08-2023,GMRINFRA,Largecap,Realty
24-08-2023,RUCHIRA,Smallcap,Industrials
24-08-2023,TIIL,Smallcap,Metals
24-08-2023,TRIL,Smallcap,FMCG
24-08-2023,KUANTUM,Smallcap,Industrials
24-08-2023,TITAGARH,Midcap,FMCG
24-08-2023,MHRIL,Midcap,Services
24-08-2023,VASCONEQ,Smallcap,Realty
24-08-2023,EMAMIREAL,Smallcap,Realty
24-08-2023,RAMKY,Midcap,Realty
24-08-2023,JWL,Midcap,FMCG
24-08-2023,CHEMPLASTS,Midcap,Industrials
24-08-2023,INCREDIBLE,Smallcap,Metals
24-08-2023,PARAS,Smallcap,Industrials
24-08-2023,SIGACHI,Smallcap,Pharmaceuticals
24-08-2023,LATENTVIEW,Midcap,I.T
24-08-2023,VETO,Smallcap,FMCG
25-08-2023,ELECTCAST,Midcap,Industrials
25-08-2023,GFLLIMITED,Smallcap,Finance
25-08-2023,MAHSCOOTER,Midcap,Finance
25-08-2023,ESCORTS,Largecap,Auto
25-08-2023,GABRIEL,Midcap,Auto
25-08-2023,PRAKASH,Smallcap,Metals
25-08-2023,UNITECH,Smallcap,Realty
25-08-2023,INTLCONV,Smallcap,FMCG
25-08-2023,BHANDARI,Smallcap,Textiles
25-08-2023,TTL,Smallcap,Textiles
25-08-2023,MADHAV,Smallcap,Miscellaneous
25-08-2023,SYRMA,Midcap,FMCG
25-08-2023,KAYNES,Midcap,FMCG
25-08-2023,KFINTECH,Midcap,Miscellaneous
25-08-2023,SKMEGGPROD,Smallcap,FMCG
25-08-2023,APOLSINHOT,Smallcap,Services
25-08-2023,SCHAND,Smallcap,Miscellaneous
25-08-2023,INDSWFTLTD,Smallcap,Pharmaceuticals
25-08-2023,FILATEX,Smallcap,Textiles
